match,market,home_team,away_team,player_name,player_team,opposition_team,line,over_price,under_price,agency
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Rajat Patidar,Royal Challengers Bangalore,NA,39.5,2.18,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Rajat Patidar,Royal Challengers Bangalore,NA,49.5,2.7,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Rajat Patidar,Royal Challengers Bangalore,NA,59.5,4.8,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Rajat Patidar,Royal Challengers Bangalore,NA,79.5,13,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,9.5,1.28,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,19.5,1.71,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,29.5,2.5,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,39.5,4.4,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,49.5,6.25,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Rishabh Pant,Delhi Capitals,Rajasthan Royals,59.5,8.25,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,9.5,1.19,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,19.5,1.58,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,25.5,1.89,1.81,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,29.5,2.16,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,39.5,2.6,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,49.5,3.1,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,59.5,3.95,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,79.5,6.75,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Rohit Sharma,Mumbai Indians,Sunrisers Hyderabad,99.5,16,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,9.5,1.38,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,19.5,1.85,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,29.5,2.38,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,39.5,3.15,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,49.5,4.6,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Sanju Samson,Rajasthan Royals,Delhi Capitals,59.5,7,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,9.5,1.28,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,19.5,1.68,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,29.5,2.45,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,39.5,4.2,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,49.5,6,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,59.5,11,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shai Hope,Delhi Capitals,Rajasthan Royals,79.5,23,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,9.5,1.21,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,19.5,1.58,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,26.5,1.85,1.85,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,29.5,1.92,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,39.5,2.7,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,49.5,3.6,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,59.5,4.8,NA,TopSport
Lucknow Super Giants v Punjab Kings,Player Runs,Lucknow Super Giants,Punjab Kings,Shikhar Dhawan,Punjab Kings,Lucknow Super Giants,79.5,11,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,9.5,1.42,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,19.5,2,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,29.5,2.7,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,39.5,4.6,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,49.5,6.5,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Shimron Hetmyer,Rajasthan Royals,Delhi Capitals,59.5,10,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,9.5,1.19,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,19.5,1.72,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,29.5,2.18,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,39.5,2.75,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,49.5,3.5,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,59.5,5.25,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Shreyas Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,79.5,12,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,9.5,1.16,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,19.5,1.45,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,29.5,2,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,39.5,2.65,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,49.5,3.05,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,59.5,4.25,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Suryakumar Yadav,Mumbai Indians,Sunrisers Hyderabad,79.5,8.5,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,9.5,1.19,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,19.5,1.43,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,29.5,1.99,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,39.5,2.95,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,49.5,4.4,NA,TopSport
Sunrisers Hyderabad v Mumbai Indians,Player Runs,Sunrisers Hyderabad,Mumbai Indians,Tilak Varma,Mumbai Indians,Sunrisers Hyderabad,59.5,8.25,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,9.5,1.16,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,19.5,1.59,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,29.5,2.1,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,39.5,2.8,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,49.5,3.45,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,59.5,5.25,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bengaluru,79.5,9,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,9.5,1.09,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,19.5,1.37,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,29.5,1.67,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,29.5,1.77,1.94,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,39.5,2.18,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,49.5,2.44,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,59.5,3.4,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,79.5,6.5,NA,TopSport
Royal Challengers Bengaluru v Kolkata Knight Riders,Player Runs,Royal Challengers Bengaluru,Kolkata Knight Riders,Virat Kohli,Royal Challengers Bangalore,NA,99.5,26,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,9.5,1.19,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,19.5,1.57,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,26.5,1.85,1.85,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,29.5,2,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,39.5,2.6,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,49.5,3.45,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,59.5,5.5,NA,TopSport
Rajasthan Royals v Delhi Capitals,Player Runs,Rajasthan Royals,Delhi Capitals,Yashasvi Jaiswal,Rajasthan Royals,Delhi Capitals,79.5,19,NA,TopSport
